id,type,statut,dateCommande,produitId,quantite,prixApplique,montant
7d60f137-b6d8-4693-81ae-592f9ab2985e,VENTE_CLIENT,RECUE,2025-03-01 16:50:00,82c9b156-9e48-4772-b6a4-610f88eed060,1,14.9,14.9
aa23e741-71ee-4aa7-a54d-4f7d8681e592,VENTE_CLIENT,RECUE,2025-03-05 12:34:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,2,16.9,33.8
9646f984-0d2e-4a94-b5b0-cba6af75fbfb,VENTE_CLIENT,RECUE,2025-03-29 15:38:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,1,44.9,44.9
c6bbdfd0-b653-4775-92fb-1c3271848a9b,VENTE_CLIENT,RECUE,2025-03-15 07:01:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,3,16.9,50.699999999999996
c6bbdfd0-b653-4775-92fb-1c3271848a9b,VENTE_CLIENT,RECUE,2025-03-15 07:01:00,82c9b156-9e48-4772-b6a4-610f88eed060,3,14.9,44.7
23a60df0-cd0c-4581-bc9b-e7100609130a,VENTE_CLIENT,RECUE,2025-03-22 15:59:00,394e86b1-2529-4787-99f0-efc1a9651537,3,9.9,29.700000000000003
d378a149-69b7-4cc3-ad06-64e9ea3b0783,ACHAT_FOURNISSEUR,ANNULEE,2025-04-30 12:21:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,14,4.0,56.0
d378a149-69b7-4cc3-ad06-64e9ea3b0783,ACHAT_FOURNISSEUR,ANNULEE,2025-04-30 12:21:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,10,6.0,60.0
aae4e50c-164a-4219-945a-bb2f83e9d484,ACHAT_FOURNISSEUR,RECUE,2025-04-16 07:46:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,9,6.0,54.0
aae4e50c-164a-4219-945a-bb2f83e9d484,ACHAT_FOURNISSEUR,RECUE,2025-04-16 07:46:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,12,5.0,60.0
4b161258-462d-4c1a-b819-a3c461e76ace,ACHAT_FOURNISSEUR,RECUE,2025-04-01 14:56:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,12,15.0,180.0
4b161258-462d-4c1a-b819-a3c461e76ace,ACHAT_FOURNISSEUR,RECUE,2025-04-01 14:56:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,8,6.0,48.0
fbe4bcb8-25c8-4e17-b261-26458a57a9fc,ACHAT_FOURNISSEUR,RECUE,2025-04-24 11:38:00,dbee0582-7f92-49c0-b98d-beef835602c0,14,7.0,98.0
fbe4bcb8-25c8-4e17-b261-26458a57a9fc,ACHAT_FOURNISSEUR,RECUE,2025-04-24 11:38:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,11,6.0,66.0
0adc068e-a096-4cdf-a2c7-781d2d08e2a0,ACHAT_FOURNISSEUR,RECUE,2025-04-10 18:50:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,24,5.0,120.0
e4d63f5a-b056-4300-ae75-2e949a6f7f0b,ACHAT_FOURNISSEUR,RECUE,2025-04-10 14:11:00,eac55e82-4cf3-480b-8940-f858c7db0400,22,6.0,132.0
60e94155-e06d-4f54-ba82-d9126ee0c5f5,ACHAT_FOURNISSEUR,RECUE,2025-04-23 18:45:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,10,6.0,60.0
60e94155-e06d-4f54-ba82-d9126ee0c5f5,ACHAT_FOURNISSEUR,RECUE,2025-04-23 18:45:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,9,22.0,198.0
37b85389-aeb2-4239-83d1-fc44e8aea006,VENTE_CLIENT,RECUE,2025-04-27 10:07:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,1,14.9,14.9
37b85389-aeb2-4239-83d1-fc44e8aea006,VENTE_CLIENT,RECUE,2025-04-27 10:07:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,3,12.9,38.7
b625bffd-c229-4149-92a4-938075fa1770,VENTE_CLIENT,RECUE,2025-04-09 15:14:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,1,44.9,44.9
96475541-5ae6-469c-b7f7-7b8c8f7ccca4,VENTE_CLIENT,RECUE,2025-04-03 18:05:00,1d4729fb-527d-4107-b1d8-d718e7f64323,3,44.9,134.7
615a9a75-09c6-4610-9562-f089d2792d0c,VENTE_CLIENT,RECUE,2025-04-21 08:24:00,80736db9-6fe9-46c5-b942-d8e6d8873264,2,24.9,49.8
908e423d-0193-404d-8855-9b22bf64a82a,VENTE_CLIENT,RECUE,2025-04-26 15:02:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,1,14.9,14.9
5554e621-dcd2-4195-91b9-29f3ae574ebe,VENTE_CLIENT,RECUE,2025-04-15 16:50:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,2,14.9,29.8
34e0031d-1b65-4079-ad0a-ff85f10deb3f,VENTE_CLIENT,RECUE,2025-04-12 18:07:00,1d4729fb-527d-4107-b1d8-d718e7f64323,1,44.9,44.9
ed53f75e-f447-4388-a4b7-a09d03ebd187,VENTE_CLIENT,RECUE,2025-04-12 14:22:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,1,14.9,14.9
b8c0d63d-1d1f-424b-88c8-5fb367227238,VENTE_CLIENT,RECUE,2025-04-03 15:54:00,394e86b1-2529-4787-99f0-efc1a9651537,3,9.9,29.700000000000003
cddc84b3-219e-44ea-bfa4-7b16aa1d2d67,VENTE_CLIENT,RECUE,2025-04-14 15:30:00,82c9b156-9e48-4772-b6a4-610f88eed060,2,14.9,29.8
cddc84b3-219e-44ea-bfa4-7b16aa1d2d67,VENTE_CLIENT,RECUE,2025-04-14 15:30:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,2,14.9,29.8
626547f0-45e4-4e48-af3e-ec36e950068d,VENTE_CLIENT,RECUE,2025-04-06 16:22:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,3,54.9,164.7
626547f0-45e4-4e48-af3e-ec36e950068d,VENTE_CLIENT,RECUE,2025-04-06 16:22:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,1,39.9,39.9
826cf008-8ab4-41a8-b544-8bfb0ace72f8,VENTE_CLIENT,RECUE,2025-04-01 12:55:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
67bf517e-931e-4710-a5fe-908e7521bae3,VENTE_CLIENT,RECUE,2025-04-30 07:34:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,1,14.9,14.9
a4109142-5a85-4c16-a6cf-08f46647124f,VENTE_CLIENT,RECUE,2025-04-15 07:08:00,394e86b1-2529-4787-99f0-efc1a9651537,2,9.9,19.8
81dc8240-0198-473d-a84e-4a07e018eba6,VENTE_CLIENT,RECUE,2025-04-06 15:26:00,1d4729fb-527d-4107-b1d8-d718e7f64323,2,44.9,89.8
541bd594-7ff6-406e-9fcb-fc2ccb1ce71e,VENTE_CLIENT,RECUE,2025-04-18 09:47:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,2,16.9,33.8
c88e3d9f-7c49-40b2-9854-27179d2ef111,VENTE_CLIENT,RECUE,2025-04-19 10:04:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,1,12.9,12.9
4a3799a7-7e4e-4f3b-93bb-eedb9083e56d,VENTE_CLIENT,RECUE,2025-04-01 14:23:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,2,39.9,79.8
4a3799a7-7e4e-4f3b-93bb-eedb9083e56d,VENTE_CLIENT,RECUE,2025-04-01 14:23:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
806a8afb-f278-4a4b-abed-cf3ac7cb7c8d,VENTE_CLIENT,RECUE,2025-04-02 08:23:00,394e86b1-2529-4787-99f0-efc1a9651537,2,9.9,19.8
806a8afb-f278-4a4b-abed-cf3ac7cb7c8d,VENTE_CLIENT,RECUE,2025-04-02 08:23:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
9cb39b18-744d-467d-944c-7f661ff2502c,VENTE_CLIENT,ANNULEE,2025-04-25 14:26:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,3,16.9,50.699999999999996
9cb39b18-744d-467d-944c-7f661ff2502c,VENTE_CLIENT,ANNULEE,2025-04-25 14:26:00,394e86b1-2529-4787-99f0-efc1a9651537,3,9.9,29.700000000000003
6429ce74-0ebc-43fe-ad7f-b687f0bffe5f,VENTE_CLIENT,RECUE,2025-04-22 09:44:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
19b5ccfa-5a09-4e71-bef8-80defe92c7a9,VENTE_CLIENT,RECUE,2025-04-06 15:29:00,1d4729fb-527d-4107-b1d8-d718e7f64323,3,44.9,134.7
3c0ada72-7072-460c-82d5-bb3e80f51aae,VENTE_CLIENT,RECUE,2025-04-01 14:58:00,3d69487c-f6bf-4558-b7c5-86dfd5caedb4,1,12.9,12.9
7d682d0d-96e8-4fa1-bd03-eead02b68286,VENTE_CLIENT,RECUE,2025-04-03 10:49:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,3,54.9,164.7
f56bd0f9-dad4-4498-855e-80a61cbfd049,VENTE_CLIENT,RECUE,2025-04-11 12:51:00,394e86b1-2529-4787-99f0-efc1a9651537,2,9.9,19.8
f56bd0f9-dad4-4498-855e-80a61cbfd049,VENTE_CLIENT,RECUE,2025-04-11 12:51:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,1,54.9,54.9
9f870f15-25b3-4235-a568-dd2e03f7778a,VENTE_CLIENT,RECUE,2025-04-03 14:54:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
6fec1957-6e98-443f-917a-c84c056c3872,VENTE_CLIENT,RECUE,2025-04-12 17:28:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,3,14.9,44.7
90971a0b-76b3-4966-8254-3adaca86ece2,VENTE_CLIENT,RECUE,2025-04-21 16:21:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,2,54.9,109.8
d02a5c25-5bd5-4d1d-808c-6262f33f1a24,VENTE_CLIENT,RECUE,2025-04-18 11:08:00,80736db9-6fe9-46c5-b942-d8e6d8873264,3,24.9,74.69999999999999
d02a5c25-5bd5-4d1d-808c-6262f33f1a24,VENTE_CLIENT,RECUE,2025-04-18 11:08:00,1d4729fb-527d-4107-b1d8-d718e7f64323,1,44.9,44.9
bed9a78e-caf8-48cc-9061-f642778e053f,VENTE_CLIENT,RECUE,2025-04-30 09:11:00,1d4729fb-527d-4107-b1d8-d718e7f64323,3,44.9,134.7
bed9a78e-caf8-48cc-9061-f642778e053f,VENTE_CLIENT,RECUE,2025-04-30 09:11:00,dbee0582-7f92-49c0-b98d-beef835602c0,2,19.9,39.8
cc0769a7-a6e4-41f3-818c-06c5c68f06c4,VENTE_CLIENT,RECUE,2025-04-26 14:55:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,2,14.9,29.8
bbc5c692-21d9-4d63-a3aa-f1f5dac45674,VENTE_CLIENT,RECUE,2025-04-21 13:30:00,1d4729fb-527d-4107-b1d8-d718e7f64323,2,44.9,89.8
add81c30-e404-425f-b691-7ae059417a1c,VENTE_CLIENT,RECUE,2025-04-09 09:43:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,3,16.9,50.699999999999996
add81c30-e404-425f-b691-7ae059417a1c,VENTE_CLIENT,RECUE,2025-04-09 09:43:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,3,44.9,134.7
f19cf30c-b847-47d7-a838-de33a81e72f4,VENTE_CLIENT,ANNULEE,2025-04-23 10:54:00,eac55e82-4cf3-480b-8940-f858c7db0400,2,14.9,29.8
2ce6516c-4230-4c9e-b681-b205cd8fd686,VENTE_CLIENT,RECUE,2025-04-05 08:51:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,3,14.9,44.7
2ce6516c-4230-4c9e-b681-b205cd8fd686,VENTE_CLIENT,RECUE,2025-04-05 08:51:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,3,44.9,134.7
8679e114-7923-4a08-86f4-bd664b277fe8,VENTE_CLIENT,RECUE,2025-04-19 14:14:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,3,14.9,44.7
629a4df2-b0b9-41e5-b56e-af1d8e966e4e,VENTE_CLIENT,RECUE,2025-04-03 07:20:00,1d4729fb-527d-4107-b1d8-d718e7f64323,2,44.9,89.8
629a4df2-b0b9-41e5-b56e-af1d8e966e4e,VENTE_CLIENT,RECUE,2025-04-03 07:20:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,2,14.9,29.8
18e7e2f6-dc82-400c-83b6-a5242509d132,VENTE_CLIENT,RECUE,2025-04-23 13:45:00,394e86b1-2529-4787-99f0-efc1a9651537,1,9.9,9.9
1ef3d79f-03d4-4c44-8fa0-f3d793fd966d,VENTE_CLIENT,RECUE,2025-04-19 14:06:00,dbee0582-7f92-49c0-b98d-beef835602c0,3,19.9,59.699999999999996
841fe4a7-2cc9-45c9-bba8-4a725204ef96,VENTE_CLIENT,RECUE,2025-04-24 17:10:00,80736db9-6fe9-46c5-b942-d8e6d8873264,3,24.9,74.69999999999999
66931d0b-ae5f-4cdb-9ee8-4b04a65036f5,VENTE_CLIENT,ANNULEE,2025-04-14 10:35:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,3,39.9,119.69999999999999
46e92730-b7ba-4df5-934a-cf7301849b00,VENTE_CLIENT,RECUE,2025-04-08 14:54:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,1,14.9,14.9
17cbe9e7-1fcc-42d3-8c3e-67df79012d4e,VENTE_CLIENT,RECUE,2025-04-02 13:57:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,3,14.9,44.7
6836f041-fbcb-49ef-a8dd-ed0f20bfdab6,VENTE_CLIENT,RECUE,2025-04-20 17:50:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,3,39.9,119.69999999999999
6836f041-fbcb-49ef-a8dd-ed0f20bfdab6,VENTE_CLIENT,RECUE,2025-04-20 17:50:00,394e86b1-2529-4787-99f0-efc1a9651537,2,9.9,19.8
254b7751-58cc-47b8-a0a2-bb1dc0278891,VENTE_CLIENT,RECUE,2025-04-30 18:54:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
965a2ef8-eb0d-4c30-aca0-02ce4dfd3bcd,VENTE_CLIENT,ANNULEE,2025-04-12 17:43:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,2,16.9,33.8
965a2ef8-eb0d-4c30-aca0-02ce4dfd3bcd,VENTE_CLIENT,ANNULEE,2025-04-12 17:43:00,dbee0582-7f92-49c0-b98d-beef835602c0,3,19.9,59.699999999999996
ebdbce0d-2b02-4600-a5b4-28f1a0dc5353,VENTE_CLIENT,RECUE,2025-04-01 17:36:00,eac55e82-4cf3-480b-8940-f858c7db0400,2,14.9,29.8
b2e0be1b-b52f-4a26-b571-10df7cb83f3a,VENTE_CLIENT,RECUE,2025-04-03 07:27:00,1d4729fb-527d-4107-b1d8-d718e7f64323,1,44.9,44.9
719f6917-65b5-485f-95a0-037e3a58d71d,VENTE_CLIENT,RECUE,2025-04-07 08:31:00,394e86b1-2529-4787-99f0-efc1a9651537,2,9.9,19.8
719f6917-65b5-485f-95a0-037e3a58d71d,VENTE_CLIENT,RECUE,2025-04-07 08:31:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,1,14.9,14.9
2e46b717-82ad-49b2-98b9-3ffdb1e7dfec,VENTE_CLIENT,RECUE,2025-04-24 13:49:00,82c9b156-9e48-4772-b6a4-610f88eed060,3,14.9,44.7
66fad78a-50fd-4872-9524-2a4f32025fd3,VENTE_CLIENT,RECUE,2025-04-21 12:16:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,1,39.9,39.9
f01ccb8f-11d4-4134-88e3-2109dbd90007,VENTE_CLIENT,RECUE,2025-04-13 07:52:00,dbee0582-7f92-49c0-b98d-beef835602c0,1,19.9,19.9
f01ccb8f-11d4-4134-88e3-2109dbd90007,VENTE_CLIENT,RECUE,2025-04-13 07:52:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,3,39.9,119.69999999999999
61df805f-0f98-49d9-bff2-3cbce805b217,VENTE_CLIENT,RECUE,2025-04-16 08:19:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,2,44.9,89.8
0ea86e3b-9cea-4acd-a61b-9a4e05727ec4,VENTE_CLIENT,RECUE,2025-04-11 18:44:00,82c9b156-9e48-4772-b6a4-610f88eed060,3,14.9,44.7
fc542cd4-4072-434c-b023-2cc28c0aed48,VENTE_CLIENT,RECUE,2025-04-05 16:19:00,82c9b156-9e48-4772-b6a4-610f88eed060,1,14.9,14.9
7888b91b-384a-49bb-bef5-a752cadf9d75,VENTE_CLIENT,RECUE,2025-04-26 08:22:00,dbee0582-7f92-49c0-b98d-beef835602c0,3,19.9,59.699999999999996
7888b91b-384a-49bb-bef5-a752cadf9d75,VENTE_CLIENT,RECUE,2025-04-26 08:22:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,2,16.9,33.8
fac47c82-e4ef-4236-bf51-d4bef3068279,ACHAT_FOURNISSEUR,RECUE,2025-05-03 09:05:00,394e86b1-2529-4787-99f0-efc1a9651537,22,3.0,66.0
0c675c8d-b8f1-49d3-b6bf-da185879637e,ACHAT_FOURNISSEUR,RECUE,2025-05-07 08:24:00,eac55e82-4cf3-480b-8940-f858c7db0400,11,6.0,66.0
0c675c8d-b8f1-49d3-b6bf-da185879637e,ACHAT_FOURNISSEUR,RECUE,2025-05-07 08:24:00,82c9b156-9e48-4772-b6a4-610f88eed060,11,6.0,66.0
b6d0604f-d1fc-4fe1-8080-6952f93bc851,ACHAT_FOURNISSEUR,RECUE,2025-05-05 07:44:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,17,15.0,255.0
4b48c6ca-e6df-4f9a-9e07-d57604225833,ACHAT_FOURNISSEUR,RECUE,2025-05-08 14:45:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,21,15.0,315.0
1a3a528b-89db-4399-b699-53966d4712f9,ACHAT_FOURNISSEUR,RECUE,2025-05-14 16:58:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,7,15.0,105.0
1a3a528b-89db-4399-b699-53966d4712f9,ACHAT_FOURNISSEUR,RECUE,2025-05-14 16:58:00,1d4729fb-527d-4107-b1d8-d718e7f64323,9,18.0,162.0
bfa98cec-1c6e-49fd-a15f-e5220695fc06,ACHAT_FOURNISSEUR,RECUE,2025-05-08 15:19:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,10,22.0,220.0
bfa98cec-1c6e-49fd-a15f-e5220695fc06,ACHAT_FOURNISSEUR,RECUE,2025-05-08 15:19:00,82c9b156-9e48-4772-b6a4-610f88eed060,8,6.0,48.0
97c0c0bc-00df-4742-bf29-3644d0144db9,ACHAT_FOURNISSEUR,RECUE,2025-05-30 07:24:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,17,6.0,102.0
1d20fc06-581f-4c13-b906-0a38a6712848,ACHAT_FOURNISSEUR,RECUE,2025-05-20 16:03:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,12,6.0,72.0
1d20fc06-581f-4c13-b906-0a38a6712848,ACHAT_FOURNISSEUR,RECUE,2025-05-20 16:03:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,13,5.0,65.0
5ecdfcf4-f005-45d5-8d32-62033e14ab52,VENTE_CLIENT,RECUE,2025-05-28 12:06:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,1,54.9,54.9
16cac72c-e2d3-409c-b119-39ff58d3e020,VENTE_CLIENT,RECUE,2025-05-13 07:24:00,82c9b156-9e48-4772-b6a4-610f88eed060,3,14.9,44.7
14b4bc9f-39df-4a4b-852b-eed4ac12c7af,VENTE_CLIENT,RECUE,2025-05-30 15:13:00,eac55e82-4cf3-480b-8940-f858c7db0400,1,14.9,14.9
14b4bc9f-39df-4a4b-852b-eed4ac12c7af,VENTE_CLIENT,RECUE,2025-05-30 15:13:00,dbee0582-7f92-49c0-b98d-beef835602c0,2,19.9,39.8
b1a70b3e-e091-4e33-b47d-fba30e7cdf13,VENTE_CLIENT,RECUE,2025-05-26 17:12:00,80736db9-6fe9-46c5-b942-d8e6d8873264,1,24.9,24.9
b1a70b3e-e091-4e33-b47d-fba30e7cdf13,VENTE_CLIENT,RECUE,2025-05-26 17:12:00,394e86b1-2529-4787-99f0-efc1a9651537,2,9.9,19.8
9972aaca-d3fc-4e21-af3f-48d3f6850c65,VENTE_CLIENT,RECUE,2025-05-12 07:30:00,394e86b1-2529-4787-99f0-efc1a9651537,1,9.9,9.9
9972aaca-d3fc-4e21-af3f-48d3f6850c65,VENTE_CLIENT,RECUE,2025-05-12 07:30:00,dbee0582-7f92-49c0-b98d-beef835602c0,1,19.9,19.9
f3f6458d-e961-41cf-895b-e3f1a6390c4e,VENTE_CLIENT,RECUE,2025-05-13 17:59:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,1,39.9,39.9
45fc183b-552d-45c6-a384-d99d49f6d638,VENTE_CLIENT,RECUE,2025-05-04 14:31:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,3,44.9,134.7
b4750211-922a-49a6-bb68-6eda6d87c1b9,VENTE_CLIENT,RECUE,2025-05-31 12:00:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,3,14.9,44.7
00ff37f9-e8c7-4993-b16f-a53da5ea5949,VENTE_CLIENT,RECUE,2025-05-24 12:12:00,3cfcc465-ff37-402e-9c1b-ba5d3ea94f01,2,44.9,89.8
9286b343-4e71-4eb7-acfc-4a4b49bff41c,VENTE_CLIENT,RECUE,2025-05-19 10:09:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,2,54.9,109.8
9286b343-4e71-4eb7-acfc-4a4b49bff41c,VENTE_CLIENT,RECUE,2025-05-19 10:09:00,82c9b156-9e48-4772-b6a4-610f88eed060,3,14.9,44.7
9a25aa4e-103a-44d7-a090-9433c868c281,VENTE_CLIENT,RECUE,2025-05-04 18:45:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,3,39.9,119.69999999999999
9a25aa4e-103a-44d7-a090-9433c868c281,VENTE_CLIENT,RECUE,2025-05-04 18:45:00,394e86b1-2529-4787-99f0-efc1a9651537,3,9.9,29.700000000000003
cd79effb-5c3b-47d1-9821-46a8b191f704,VENTE_CLIENT,RECUE,2025-05-14 16:19:00,dbee0582-7f92-49c0-b98d-beef835602c0,3,19.9,59.699999999999996
0814fa01-5279-4bea-96fa-4e191f0b641a,VENTE_CLIENT,RECUE,2025-05-15 08:20:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,2,39.9,79.8
c40c4d47-9dd1-43c6-86a9-5902c6211abb,VENTE_CLIENT,RECUE,2025-05-01 12:34:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,3,14.9,44.7
c40c4d47-9dd1-43c6-86a9-5902c6211abb,VENTE_CLIENT,RECUE,2025-05-01 12:34:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,3,16.9,50.699999999999996
fdf6f4cc-7ae2-4485-805d-477a30d12876,VENTE_CLIENT,RECUE,2025-05-19 17:33:00,05c220e2-16b4-44dc-b5fd-5c6af2a0e444,2,54.9,109.8
fd25566b-e70c-4182-a2d6-b3c9b9fb36de,VENTE_CLIENT,RECUE,2025-05-07 15:38:00,dbee0582-7f92-49c0-b98d-beef835602c0,1,19.9,19.9
eba9dc25-a901-46f1-bddd-f5a513a36965,VENTE_CLIENT,RECUE,2025-05-31 07:48:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,2,39.9,79.8
97a8c009-9189-40f7-8b73-6dd7d9425e89,VENTE_CLIENT,RECUE,2025-05-14 08:24:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,2,14.9,29.8
556471b6-67ee-40a3-a816-c3c90ea68917,VENTE_CLIENT,RECUE,2025-05-12 10:23:00,4b036e43-3c29-4f80-bddb-d0b09c2ddfae,1,16.9,16.9
2c1ce379-0bcb-433d-8e39-467097d76d16,VENTE_CLIENT,RECUE,2025-05-06 18:31:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,1,39.9,39.9
d6c3ab51-5eea-4e0a-ac58-b380ab283a50,VENTE_CLIENT,RECUE,2025-05-11 14:11:00,dbee0582-7f92-49c0-b98d-beef835602c0,2,19.9,39.8
946e5414-6755-4fcb-8c47-9a06a75612c2,VENTE_CLIENT,RECUE,2025-05-01 08:11:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,3,14.9,44.7
ce8c04ec-bad1-4a57-949d-6d23cd51e633,VENTE_CLIENT,RECUE,2025-05-16 09:44:00,2f9f7915-0f2d-4aa0-98fa-fbff272def4e,2,14.9,29.8
689879a8-2d10-40a0-b07b-333c5b4be48a,VENTE_CLIENT,RECUE,2025-05-04 07:03:00,b1d3e895-75e6-42ad-a3f8-6bd8b9d22be8,3,39.9,119.69999999999999
689879a8-2d10-40a0-b07b-333c5b4be48a,VENTE_CLIENT,RECUE,2025-05-04 07:03:00,1d4729fb-527d-4107-b1d8-d718e7f64323,3,44.9,134.7
9c0100c7-130f-48e2-8ab8-b0945d281009,VENTE_CLIENT,RECUE,2025-05-14 16:37:00,eac55e82-4cf3-480b-8940-f858c7db0400,3,14.9,44.7
990fcec6-66f1-4a33-984a-b9accc24df1d,VENTE_CLIENT,RECUE,2025-05-01 07:15:00,dbee0582-7f92-49c0-b98d-beef835602c0,1,19.9,19.9
4bdcbc2d-38f3-4b8d-bc75-15b618e907b3,VENTE_CLIENT,RECUE,2025-05-27 07:45:00,61fa2627-0c32-4b7e-867e-a04aaeaf12aa,1,14.9,14.9
4bdcbc2d-38f3-4b8d-bc75-15b618e907b3,VENTE_CLIENT,RECUE,2025-05-27 07:45:00,1d4729fb-527d-4107-b1d8-d718e7f64323,3,44.9,134.7
638ef783-4f03-4d29-9851-ce753ecea1a2,VENTE_CLIENT,RECUE,2025-05-06 08:27:00,394e86b1-2529-4787-99f0-efc1a9651537,3,9.9,29.700000000000003
3561c327-9481-4472-a6a1-57232bad5769,VENTE_CLIENT,RECUE,2025-05-31 18:09:00,1d4729fb-527d-4107-b1d8-d718e7f64323,1,44.9,44.9
3561c327-9481-4472-a6a1-57232bad5769,VENTE_CLIENT,RECUE,2025-05-31 18:09:00,eac55e82-4cf3-480b-8940-f858c7db0400,2,14.9,29.8
07826c21-7c27-433f-a772-0f8dcf93e728,VENTE_CLIENT,ANNULEE,2025-05-22 08:31:00,eac55e82-4cf3-480b-8940-f858c7db0400,3,14.9,44.7
da00d436-c552-4653-bed9-5de4d1f3d3ea,VENTE_CLIENT,RECUE,2025-05-10 13:44:00,dbee0582-7f92-49c0-b98d-beef835602c0,1,19.9,19.9
da00d436-c552-4653-bed9-5de4d1f3d3ea,VENTE_CLIENT,RECUE,2025-05-10 13:44:00,6807df5e-79b3-4b3d-ad75-2360dc5da848,1,39.9,39.9
e5779e8e-c350-4ea3-8da0-f91792085feb,VENTE_CLIENT,RECUE,2025-05-10 14:03:00,1d4729fb-527d-4107-b1d8-d718e7f64323,1,44.9,44.9
e5779e8e-c350-4ea3-8da0-f91792085feb,VENTE_CLIENT,RECUE,2025-05-10 14:03:00,dbee0582-7f92-49c0-b98d-beef835602c0,2,19.9,39.8
760a16b5-b3da-4807-a80d-5cbd6ab4e4a1,VENTE_CLIENT,RECUE,2025-05-15 12:05:00,eac55e82-4cf3-480b-8940-f858c7db0400,1,14.9,14.9
